	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
233	-65.51068603579334	-73.06634404970596	-31.002759115003006	-42.06358493470295	0	10	32	10_32.pdb
234	-65.2949313725773	-63.81500507256547	40.60710570344983	-104.4221107760153	0	11	19	11_19.pdb
235	-65.02226857614006	-43.154691476058176	-25.489281420099534	-17.665410055958645	0	2	62	2_62.pdb
236	-64.83805929830659	-72.0773205612013	-31.181899590559247	-40.89542097064206	0	11	9	11_9.pdb
237	-64.76620265899129	-65.38087207975725	-33.76813309938152	-31.612738980375727	0	7	21	7_21.pdb
238	-64.5415315187345	-70.27444005600577	-19.840223131807228	-50.43421692419854	0	1	7	1_7.pdb
239	-64.399608161045	-74.14811533098006	-32.71973802789203	-41.42837730308804	0	10	97	10_97.pdb
240	-64.03549501391059	-63.73518670436373	-31.265061645346652	-32.47012505901708	0	1	77	1_77.pdb
241	-63.769942344833495	-67.44095418036186	-25.551545173051505	-41.88940900731035	0	7	31	7_31.pdb
242	-63.13077448918174	-45.29314843461862	-31.855306992947774	-13.437841441670848	0	3	61	3_61.pdb
243	-63.049684799985144	-62.736577557438906	-34.83485068429718	-27.90172687314173	0	7	54	7_54.pdb
244	-62.715351260889236	-49.12434228586041	-33.72417846853615	-15.400163817324254	0	6	19	6_19.pdb
245	-62.57320937625394	-55.030545874044876	-14.594159255511132	-40.436386618533746	0	8	15	8_15.pdb
246	-62.09624651980082	-63.112693640346144	53.08416077071583	-116.19685441106198	0	3	47	3_47.pdb
247	-61.91982600297989	-60.66055744494638	-23.406226270440154	-37.25433117450622	0	10	99	10_99.pdb
248	-61.50166263045995	-52.35880468869618	-34.668606632772025	-17.69019805592416	0	10	30	10_30.pdb
249	-60.86134520090491	-64.43736658691435	-35.025672128544	-29.411694458370352	0	9	87	9_87.pdb
250	-60.729366169293925	-61.3801281298887	-13.521258761361402	-47.8588693685273	0	5	36	5_36.pdb
251	-60.47531608251738	-56.4863550530584	-30.970164581551842	-25.516190471506565	0	5	18	5_18.pdb
252	-60.26163600359022	-54.75019249747388	54.375256153599516	-109.1254486510734	0	9	10	9_10.pdb
253	-60.06111112098226	-58.11818943754787	-35.31313899836796	-22.80505043917991	0	8	91	8_91.pdb
254	-60.006563095421996	-63.56571687040338	-29.438578606033186	-34.12713826437019	0	7	39	7_39.pdb
